client_id,cluster,tipo_cliente
44f0dc9cf8e8d6fd77b3966975ce986dd16e03fc947352b4fbb9ce56b5c2512a,3,recorrente
44f1575fa36fa4582a19add1e1175888f45dce415040c4309c56fb8e6e3d2323,2,novo
4501949ac0c5271a3350273f55b4a580aee364ef6f8f9e96dedda29c7c6250da,0,ativo
4509b4051551aba4122c2c1c192a104fb1841c863186ed2d6d8a7f05a8c20537,0,ativo
450c19c73fb3954a25687d4b6582be685f714c8b86997208bffdcba68eff6240,1,unico
450da33f78580bd6cee5d9dd873c3a4e162348b151dc312bb60c038192b69487,0,ativo
450e31e781f7e99c25224fec11f0a12ac5ea3fa495f57026943bcf622d220d09,0,ativo
4522028d2278dcf2f28407dbfeb3a287f7375c192486fd5c610528cef083ceda,0,ativo
452626cb251bf9579a67d4329ca791fe46b19aa96be650f7ded21cfdf303a9a8,0,ativo
453a7235183232f962a65b4dcd53211af7e2fff7da05ae31de62b1cae4e0617b,3,recorrente
45500ca45202828ee665846f0153049f2fd8417cb733926b5b5dbdaf82080c3b,0,ativo
45546353910d89ab40e7daf2104957649a19a7fd7f7c8e421443bce4fc7c66d9,0,ativo
457387ef66e56fcad05daad31f8a9f61eecbe50fcda2bd25179ea07e4eebd468,3,recorrente
457a0fc331324a16191578e84aa65400cc7281283b4b7e7acc4b7ba677e9f864,0,ativo
4586d14edd09da304c843522391f4d1d0d58924de007d0e6cac4c4d1b89b7914,3,recorrente
458b5ed7984f6210c27ee1077d0875890900f394e7d0775e992a29982f9d37f9,0,ativo
458efff191cdc8bc6b469294ba7cc9c40ff60165f2111aeda63899098f2e97cd,0,ativo
45aa4a63e5d5ff3b6976e9cbfa8c5c8282d8e26b4d7fe27d737c1274601b0852,2,novo
45eb7340826ec39b739998f656d879ee202a5084504d5da4fefb69ddb812e60c,0,ativo
46028adb2353a1cab34a5d04fe55bf22f82d022e60a8e9e537de0056ca31848a,3,recorrente
4628a21dcafa57d93f7b3137eb03c6f0305032231b82fa2ea175360d49b111d9,0,ativo
4639742e8fba70f31deed2a101dca4801d89e6be361eb9a97026fb0aecca2d0c,3,recorrente
463b6244f48a03c4e80713518514972fd1e9ac55230ed50e01f18c146d465bca,0,ativo
4644cf13aa37a95bdf4842ee3bf2fdcc47016a1004001b26cde65e5e30cc1698,0,ativo
465bbb2e6083098a10ee15f3f083d17fa014861905788936551ea61440a0e5d0,3,recorrente
465e25ff06014f950345a13ae4d98cc7b050c061aa4f91653db87566516672a7,0,ativo
466493646e2d58bbd2c72f8cbacf70ff790d1f29a7a7b1b3e0f1ce56576033aa,0,ativo
4681714deaf8e0b213a19d23678379852d1a3b5acf400e69f2e62a397d2cf404,3,recorrente
46b41a203e24663c09b6d5fe50b83991959fdd56c1bf5d96c57ae11ecd4cf482,2,novo
46c766573ab75fd1aa8619d36416008a47fe5849dc490fd072cb85dfceb05a7d,0,ativo
46e201e10d1bc8f645458540bf0709a989b64c0e21de36ccdc5bd2731febdd68,3,recorrente
471a69b01cfc87f7f627f40f15c6264b2f2b94b6724d35c2d18e554a7e913a46,3,recorrente
471c59a8c11345d534dde340fbdddbb39967aed3044b837a41f64ed0be4b52d1,2,novo
4738fbd18cfce1ed8e7991d75e9198677e05d09fda33f2d6db900aed6b8800cf,3,recorrente
473ed43edd230c352a15acefcea85f118cacf353bb7ccd864e340410e58a6f7a,0,ativo
4747470e1e701a260365018da077fbd1336d3fbedd968c89311a998ba7218bd8,3,recorrente
474df984f36654813d22bb5519cffe1c41918951ef0e95681298e38d5f3997bb,0,ativo
4755b931046e35dcf16e20c526ce7d860c5613938daa3e09cfc42700c4483a8d,1,unico
4795d0c24bb83a8172435e80ab5bff52c85754ee69f2b95859f0842c3c6583a2,3,recorrente
4799a5d58dfd675f9d2cfc0e7c74e7634c60c37ce551f1b06eb286cb7f7cce13,3,recorrente
479d1ccc70330b70290f38089dc1d1faa49ae92f95ce05a76b8745f905e16e32,2,novo
479ef33accc00cbd1c820ea9a63c1e2fcc6f9176f9f122455927937ff7aac185,3,recorrente
47b39f22a90ef06f14cce01fd08d4e76c6b171c94bb71ec5a6dbdcf52d2b285d,3,recorrente
47bcad573f2cf72821e938df7d6088041cd0fdbefd9a619adfd7877435497b5d,2,novo
47bee60af4ed9e7576a1431f8d878258bf5507fabe6024e831fba90fcf98eb15,0,ativo
47c6ba73109f770d395b54ddfc9d7e1c29b21b3514ff5af0e8baade6a437a546,3,recorrente
47eb051421b3380acbd53bbcf65bf9fcb6c0b3ee233a043ef6be87ea584161e5,3,recorrente
47f09c34caa64fa9495ebb5b5dd15afff084a8ccacea1402674ecd778bb42bbc,2,novo
4802e8fbaa7b76505b407511961be95cc37439eebeb276c4f60c60bb2de94542,0,ativo
480d36de59215560c698fd88ed9bb64d14f0b285782f893d4bfc64d45de15ea1,3,recorrente
4815668685ab986f954c516c9aa2d99e47338d331c3f8c9421a23588f2f9f457,0,ativo
482dae823ce17305d8731b11bbc8ddaaf66e1c7a39de86fc35b3b74b0bffd9d5,3,recorrente
483e778a167cb5530eec7753119134cd07f8b568f700a0fd81688af533f99196,0,ativo
485becaa93c51911f5b3913408c58a943d2622a035506e27d6a6b657c6e22fe6,1,unico
4861875cff9ade522aace8316e91b9f3341626b83f554fc38a93336c0cfc6e50,3,recorrente
4870af271dcc98493986befe97c0714d5aa074c8b3a3dfa15199d0604922071c,0,ativo
4878336f36450c359b33c81825a418b2519113a2e34119e31220e73f06c59fb5,3,recorrente
4894432e13ef374629166928ba34aea348ecccb453e11f2bc06b2bdcb4a8fc63,3,recorrente
489902e227137451bf6a983c060517390b2cacbf2732061ea6ee29598d39db8d,3,recorrente
48d3a6abe1373f3d5483066b8838b070b425dd93c1e093104596aa4424a1d260,2,novo
48fce795a780684c2fa26640bc945d28f365b2e47a17da50d1567d922cb64954,0,ativo
490c6d0e96ac65557c38c6a2ada1182f2e9ccb664b32e2be67a268b7f51490d4,0,ativo
493699e336126d22a08ee1a70263f3a58874de74ea9020645643b5c2b706db62,0,ativo
4955a450570ef0cde68ba93809333e3708a570e24526c73f13b2f21c3e16c0d7,3,recorrente
495faa4daff27ddb1d2461e791202b5509b4d965872abd41192e7f9583721d6c,3,recorrente
4971b52ffd20c8ef8280ac88537898c1ee8a0de2ecde99ad551aefe112019ec0,2,novo
498e7a87a43b62e09c2517c164f89702eaee68bd81d4f5534aa7cce2a7c3489b,3,recorrente
49da07115fcc5a650b21c6148f6fc98bbfbd3e9566b54e29bb5e10c99a1a5e64,3,recorrente
49ea36adbbf265f41cb266e20788ef74e7e6ec8167c573f972e2f6e9f442d257,0,ativo
4a0364b81a0b8c691bde603c9fb9d30971914344014eccfc63f331a94e507226,0,ativo
4a1318dc3e7420466ae7f6b2fc3e52cd8801228c4c3dad952a276f4a9ae9bd66,0,ativo
4a26cd962713acb0636872f3445b2781b19715cb238ebdc5bf1f92685f243ede,0,ativo
4a2c73e8e0fd8d64870d71a4dff759495c212574ae2224ace6bb96e6aa9d3009,2,novo
4a50be9ef5512e03bbf0dbb0e2a2884e71a915c2736b64051c5d2fdf5e95c5f0,3,recorrente
4a78e9cb49983a52a60c8b8c41edb997284776a17c4871b7c136b4b7bf5670fa,3,recorrente
4a7f2a9dad832fd277b1a4fc7c9e4fec6a18335e02d3a4129ef5683e26c3fc5c,2,novo
4a89ca8fdb744779c35939f9948f5985690acfb86a8c9673f10f8ebcb01df0da,0,ativo
4ab6af34199caffe815fa599dc268380bef187e886fefda3bb9f2911ab2b16ee,2,novo
4af838270fd8e83a6506bb5c1d2567bfc095483e1507d370a47a1cf5b37eebb1,1,unico
4b08d7ba018505a6212c812e57feb8b582b0a39cc657030f8598692696add595,0,ativo
4b13027fd880b340f18cdbe8a30a14c1375d70eda9134d20233e28689cb1c35e,3,recorrente
4b2b819a11d09e23e1c5fc4d831b617d58145af5f56f4e8936f1a14a53411dc0,3,recorrente
4b33641a16d9727c3a34b512c583c3cd082147cc5b12f0d8466678d9c5f98752,3,recorrente
4b4e128f08f78fe63c6ffad25a23aa6ccc7ef4dfd8f06a9b5046a93f1dfdeb5f,3,recorrente
4b6d1e1a8b0485723445aa7d3794a01f93be02d6f9ea8cc0881ffe8a1302ce9f,0,ativo
4b6e14fe959d2deb50c5dfb4fdb980dc54fa0f708af3e78bde07cd9283e54fa0,3,recorrente
4b88e27030850cbdd461210958ab775dbd2ff8a1ac7497ee17677001dcc6636a,2,novo
4b8a86422c69578ac9de8da36f04b47157ff6402e98fd0372c925a630f2a60db,2,novo
4b8b02842805b26ca9af7dbf806db6d424c2265cd207b3bb124bed8e8404f1c9,3,recorrente
4b91b36e1df2ea643c95b25df0700bd85eee2fb2211521e3f287ae88a25bf143,2,novo
4bb221dc23ec82e9c05843efe35abc4041809538b2d22f9c54bec73b535016d1,3,recorrente
4bdce568302b53b6154face0764aaf34f7bcf4d1adc082b1564b9e042ba5670a,3,recorrente
4be93eb01daf331d8e204a128ae54d47c8f23e2bec1674a4299562eb1e7b4798,3,recorrente
4bfafad12eeabcf2a3f605ffe3ef2149718668b7266d8db469a450858638e85b,0,ativo
4c057b8f4731786b85546a22101a1bdce168615092fb4e42dbcde92ba8c24af7,0,ativo
4c0d4ac5fbbcf28c5191516785894344d8b2cecdb596291cc029d0b79d9ee5a0,0,ativo
4c76950d924cb6748ebbfeaa0c4cdb533cc927f6b09e42dbe4ff294e61e2c480,2,novo
4c7b433c210d7fcc315e4bdeaee2b64bb68062903679c330e6b93ad0d8dd1eb0,3,recorrente
4ca0763ba1a1d1f59c03fe301cfd780d01fdf31cb391a4148b2add000cdd7270,0,ativo
4cabcae4c9f02e1c496bf717bdeffa52b201b2ee13fd397c9c83d25df4aa3def,0,ativo
4cb3381ece11bca1301c36c0109271683f34009e4a1a2a570fed2279396c50e2,3,recorrente
4cb49a1e976665f830967326948c520cb7c6077519a7344a1396799c343ecf62,3,recorrente
4cd3326bcbb7b7905e706a99c32625b9451e4874591c84793d375aebcc45db97,2,novo
4ceeb52448428c8bd59554cdf07049bc4dda5c91687b1f55af00f31a57ee724e,0,ativo
4cf0ac454b1402f85ca23a3bea49efd1b15636e6a802c94f6892fcc764f24743,3,recorrente
4d43b048f5aa6cddebf696bcfc12f6604c29cc88cef004b5758f59cce1d6a19a,0,ativo
4d5362e418b4376614f44990e168b3a0a5e9a57422267b1d4e83a24ec1292a5f,3,recorrente
4d62c0af95eb52856181ff4bd7f0a1954bd6e7e1ffa3e5bd985ba44a36129839,0,ativo
4d9d1e46cb4975997ac2fe8f3578cdfadf762ceee3192567e973c42b0948acef,0,ativo
4dad2125affee578e700af75c451a59691260ea7b8cf8e5086a864f3a6a90036,3,recorrente
4daf3207d1603092c3d01008928fa8648cdfed8dcae33ab3a9c6ad8b911fe5ba,3,recorrente
4dd5b8607f94121426d5d2f7310b0403a7a9b152c35872a3418fe211e2d436db,3,recorrente
4dd73bad9d4b3ae8ec4e816536d058e0f473e07a11cc64e2faf2958295ef30aa,1,unico
4dde0b978a4f47f0885b140850635966b5eb74112c828f354f30f972dca1cb7b,0,ativo
4de0716e6fda64bb0caf293830a1f05d8e56a0983e1661b401c7b33592f3ee87,3,recorrente
4dfa7c3caa5e0340252cd1827f674226356a9a3d486438088699d44c8cf4612a,1,unico
4e37e6cf08911f3dfb91b06bf6030100d30f18b52a7e45894732fe79a5ec739d,3,recorrente
4e4ee43c3976843ff8ef5ab7158455b42df22036d9caf443a3229b7d6285055b,3,recorrente
4e52a3c5fcbae9c8c937e086e42212d13d4dc4dfad586a2e8d47f84b823cff12,0,ativo
4e5550d86b42def21c109d5e945095f0b2af5987360c2dfd2e3f7d01dedd6451,0,ativo
4ef1b758ac8aed95f0b1a0f705fd566218af02ebebb2a51b5bc0e44ed53bf9ea,1,unico
4ef94c2e7eb85aa302b1085606f5900e9c12f410db1960309fd80afb3da647f7,0,ativo
4efd13f1e0c79586fdb2e83f0e478c37387f59043a705270af534a3465006713,0,ativo
4efd31bcb027dab15019bda827b2b4df1a228d1ddd5573ac686895e911e62edc,0,ativo
4f24dc658a971c76c09e32e97c6956164cd7d5d217c4c4365413750a5cbbd950,0,ativo
4f25c98a06c18f96ea286768411e09e9b49697ad87d8a3186f6edccd08c954b0,3,recorrente
4f26df5f7274fe5509726fa4b78e2f8254a2dcac0187b68107d584b71ad44c3e,0,ativo
4f2f272f59a211976a23a7014c4fcfac924b2c99e746b8bba03bae85b236cd3c,0,ativo
4f3a89207b9547746360a38a5ac90451ae95980703c0b748f3f8301b6fa371b2,3,recorrente
4f42b6ffb65d5d7edf3e0009a09cbe75fd18f68d0c8451e5da1d6926bb101d4d,0,ativo
4f7eead1a30f6e4b527ec9c3fca4ae429d72396ab8fc45cafcd1a078b1617228,3,recorrente
4f98b6933c1949f3836847926412835c2d8c151acd58c2fbfc6f0bc72c4d6d99,1,unico
4fb3f4d28640710d6547c126fc354231fe5c301d10f1c41b8b104776861870e8,2,novo
4fb47176803471d5a247b2312765553c36e26bbdb12f5fdc0bdbf27c6b43ce03,1,unico
4fba84845ddaa1ff88b1f56726a3a8b5702a6a250134aeba781ec9e1b8ca38c2,0,ativo
4fe5de2c1568f7f35ec98ba446be400d29530524b7417ccda2a2093f5df56e20,2,novo
4ff23b6819df742650596bd4a2ab056846ab907b79c4591d3995833caf8a9595,3,recorrente
5000ade6b08460c715195576599ff6709a5a13aa331149ea057f119a57173dab,0,ativo
5005baa4bdef3287ec3c49dba8cdc0bdb7538fd3724df963e641df6c31485e5c,3,recorrente
5013bd10ec1d9774dc110edb422761b9d8577ce4699ee04ee183a54ad8fe6a88,0,ativo
50185cd856a85e4e75ce6a670632e8c85ff68ab70a8fbf5053714a769c92e71b,0,ativo
503319c9ba91b5aa446de94637fe18960cbc806cebf10b7b33acee4868f5b269,3,recorrente
5037d270256b410663e604fcc673985ef3703393f8381a64b77c6ce230d09be0,3,recorrente
504467c87c91085abccb5311a5291d66bd291eff16fe2fa8bd74f66b63e62327,3,recorrente
5051fd68f69071f73840451a06b665fc0cd35650d049a6ce5659176d13294153,0,ativo
5079eb27c63cad23f823e025e2dc0b7c5fba1d7bfaca590bc4b12cca1b4dd96a,0,ativo
509450624a472c8fed7c51360af71f93348ff7a84465e34faddb805433ed9695,1,unico
509dc24d70780110fa3a19860aa8f8d0f2d486018fde72b3784095dac31e343f,3,recorrente
50bc61da9be6daa2af2cb567c2cd756388af3361667032e9d1453d93cb4b5fba,2,novo
50c7d405f59df2f1401183763b91493141a92e008c42980cf55a6cf6289aec14,3,recorrente
50da1a36387b95c496336b311b645cf3bd8936410c74cc35851b0b6b579da525,3,recorrente
5107d09a1ad054fd7da35f711226b32aff2e1f3b419e37354f24de403ce3f364,2,novo
5143665d2ff0a7bd160f16f2f149620fada5a4a205f6d39f8d7753b505888c37,3,recorrente
51532af78a70dc2ba9d1be72b3ed44cae7adebb3dce06fc5b882d1c9fdc7f657,0,ativo
515639bf7bd99380dc5e6f541ccb8f032aa64630e9fe1fab0abc1592b3cf455a,3,recorrente
5161cc19d945a6c79e3ad5e979302125d35700df827ae1505f8a5edd7015e83a,0,ativo
516e13b74c0fec8e2e89d412d56a80b544593cb338017bf6a0463700d5d1d606,0,ativo
518a46e56c9effe24386295bc92a64840b83ef5be1c57c1c5f40b8b5c07a8ba5,3,recorrente
518f944d36d192fbe141c53bfb2e1008db97e4dde7350a245af47c0a521cddf3,3,recorrente
51965b4d9fd3f9777c16f0a50f35c9791f90a6023961ddf72375ad90d3f14f6a,3,recorrente
519e6e4c8e212f2e264ba70a75f3e09762a07d2d306db489b81e608535b688c9,1,unico
51afb1e1c71a03604233cef3094274cda4f6127e8cb0fe0dbe3c45d0ec145106,0,ativo
51c1e0c3766e0083098505d16e448c97ed25e79b15d6c1780c947504d12e5ad8,0,ativo
51c519fe7a2ce50f00424ec4c926fe078fbb5d9f2c0db240c0ef1f18314f039e,2,novo
51c796632cf39eacbbc376dc51f971dc7f2ced7bf5b0eccd6b046a2dc94609ad,1,unico
51c87ca71089d1f1166647cd37af6dcabb85cb2ea7674f98644cbfc0c472a681,3,recorrente
51d03b6906ffef6accdf535c8f9a120b6ae1deede07237b93bb6cc7a361c69ea,2,novo
51d1d15778cf5ec926caa81b2a3e56f263a10d3ca7213e1802d5dc36b401f43e,0,ativo
51fa7c2c75fbd9041359dbd1196834f49e0b848feaefb298d2adba4cff4da0b9,3,recorrente
520d43aa1f0028fb578d5610d53f2c6cde0555dc4fee506d22fbee97772f3c66,0,ativo
520ea54cfe32efa1584901bafcfd02c9ed45fa7c2770b19dd6836ff811ece2bc,0,ativo
52250a289fbe42712ad520f3957db9be93e1d37e5e18434c21766df32014dce3,0,ativo
5231021ca6829d84e5338c1e63c30e515385dc3ff0f37637661ea9384675a11f,0,ativo
523370df2be06441adfe86f694c1e1d5c1b21d55a253800c235eca87578fab2b,0,ativo
523e07bdd26542519a3a77a8d5b05ab8c0960f9bcc215a0beb29880f05b118a9,3,recorrente
524457b0f388d6b4d48c384485ec9d898c79f71dea2229ad71cd09c98acf4b51,0,ativo
524da3518486db83ef60468e691ff85981bb8c23faaebf9260acc9007be97102,3,recorrente
525e52e02bddd0496ca0b12c2cb8281bca9134320d92e77f6ced88bafa5c961e,0,ativo
528f80330ce52f77912e223accaa72c57e47319e19353ed017ad6a9fb3db5700,3,recorrente
5299d4d86f52c5cc999a02656559efc6a2f17f71db37f8d7abde00a6f71a4367,1,unico
52ceaf805dd2b3d8b7b3abbb500afc10a1158ab83a363442d76a66b03c7a7a96,3,recorrente
52d9d1062df305616902f4f3d89ea929d19c550b2d33e520af2c5d7f676e0baa,2,novo
52eb6442f973712cdbfcc0f4c31cb2366b2d2b9799b0f45c2b1ef0a2e5700b21,1,unico
5301c7c7614c531b709e134d971e54993e4d358b20b3cfab4e4ee94a9f437bd9,3,recorrente
530202eedd533542bfc394b4fd32d5efae63149878a2d9721c2d4a7eb596a3f9,1,unico
53280901337f88ea172aaba2e279bc9a9d800bc66f3125dab7203cfa5ba0487c,0,ativo
533fd60e8adcc5f3ce6ebd945f97f159781640f05b92097be4632bcceeca8100,3,recorrente
535010efff55d6808e16e513c95b7dc943fdefb5adae20435f54735742555d9e,2,novo
537304d9c0a3ce5fecfa251c6de075e939322fddd5cbbe80bb2609e3f4bd6ecc,0,ativo
5374b13229426788e9c95af9e13aa6c3f310737e6bb59c68e177b7d8626ef56a,3,recorrente
5374bb1a6bf2bd9a857ad97baa2cbfeb79b332259db1e84a22e6c5d7ed3f7fde,3,recorrente
5379fa3a985f5c4eeb3494f93425cb64b7cd78924668c9ba99d4e36790655425,0,ativo
5382e251890a4c0ef8059e41a65bd5850baece1dea706f6d08e989e36f6bf337,0,ativo
5388f79d62103404d9be3b86460426bb9aa9676b9addf1e6cd60c427318f886e,0,ativo
539a2f1c669445e2a6c090c687091aad579c3df033eacbfcc3a6eaf55ef8f926,1,unico
53b504a5c87a03658caa326deef352554a32f55af83ae83009e2d185be6dff36,0,ativo
53cd33aada4d89f413a71db13684268a7526c7ddfc9a7a25c2025a4c1650951c,0,ativo
53ddda12669b8a0ff6b068c004de0ee41081198acdfb9e37a023d489f3361af5,3,recorrente
53ecc84cc5bd67effc7d6bd85330b15bff81d42f107ea82d7d341d1b610ca939,3,recorrente
53ed5910a418e23c0f448c95768ffcf0371991ff50231e6168c9f96791f9ab53,2,novo
53faa997bed039b73c6ca9b8f416216fcf217b1d88497958ff6ea6f555e5ed5d,3,recorrente
540351e9a41b510f16df90ea3d377d4b90610a593208c2f2abaeb008668f3247,2,novo
540420abc94a9b30c259b96494c2d441adc69c7a6dfe09bce067eb1941da4035,3,recorrente
542dcc79ed379bd3914a4d8af092b22a943907b689705b31e6c7b904d2bf49f7,2,novo
54313aebc2896e579567a953ba7c19db0732b740bb6920ae5d6d3f3e20916816,2,novo
5467465f0ef70ae93eb18e618cc6547c4790dc4ca2cd4317b85f92bd884c5b00,2,novo
547731777a2385fde962afbdf160d872d8e61ed0863e65839848579082d025ca,0,ativo
54b88ab787b231d2e48c88499042689a6a7c45061f33d8ba60bb411d21b6079e,1,unico
54ba0b5f59824faa7ca3c384345846218ed8e4f05bb73bff82f7c8689fc9e6de,0,ativo
54dcc8b8cdd84e1ec6933bbbd3795608e7cc9fbd5c528a41221d27c6400563e5,2,novo
54e27ed76b61728d23833898a79bdc35a2072d11e1c4492060870e1d0fc68861,2,novo
5513c484e085d36bbb7070bf806dde208c046baddd7bd7eb677496fa1571e120,0,ativo
55187417dbf26ec4336a74b8f5dfef274dc7f571b50b625b0015451261676269,2,novo
5533e20f0a11dc0282e14f0d4f0d9731391dfd243b52b334408929fa09fb75c1,2,novo
553c6e0aa84c78ef10ee35ee83ba18b74baafc036f840683ebcb213a01070082,0,ativo
553c72f08b7a8d76e981f58b110fb0305d711e28c03d4dfa3a7a50a0375b8ed5,0,ativo
554a10a1188016587bb911c403bd2af74548a24e5fdc9c9fa1ec180f00b3ebe6,0,ativo
5585034aa7b71b54cd05c02e139bc946b604cc80c3d6af2503af4ff6fba9558c,3,recorrente
55c4644e003e195f46afc4684695bd9e00d0e486319d563c538157152de3bc70,3,recorrente
55f1c1153f4eb579315231291aa8c177b336d23dba511fc167d588985477754a,0,ativo
55fa8a47686f8ef10e07024021c53fc724a46aeb24ec0e085a9f5c097c49401f,1,unico
56136f9a11a6d755f41ead101c5396dd83385d2fdcf788c6d328b7702ade91a6,0,ativo
561996de6255fa72acbde2861f5e8667927c79c79fd58585084f9ab8d5438aa6,3,recorrente
561b0e1eeb67eac728d6a0d3e43d2ae41ff4f36b16b881ff1477e923da6a2635,0,ativo
5646c94b7fc9d0fffc70d041b61a5063ba9abce6b20de347eeb47f51c642a05a,0,ativo
5658fd64c8e6ddf3f46dd51761fa8ea1d8e77218567b63e98ba39f372166fb4b,0,ativo
568a2b51cd40d64191c94eda6aa9334d6a39edafdf6b48fa0372fd1c3e295be2,3,recorrente
568e0ecfc02795665747482cb514300aa9cf186233e05f2aec5426fcbe1b9926,0,ativo
569dfde03904b488693cc81698f81b7e92b6bfea6e2fb85ca4c6478c260eb519,0,ativo
569f4c0d801c8b6338be633fc1650fe4ee6348e9a5996a6a830ec801ff3c4dae,0,ativo
56ab949ba4c0552e638b6d5e15b6de3091446987212b7e18ef536228a8cec373,0,ativo
56b4e76373bf288eaa0cef72c6dd5f310b5dd5020573356fa1c11438ea623ef5,2,novo
56c2cf09c928f80596d7a72b9d7e83b0d5ccdfc7a39c97dcdf149ea80b927e1d,0,ativo
56cf03cbad18e72afc35ab912d3eb99294ee72bf6c41d61b9b63a7d1f70cb280,0,ativo
56e010c158bd029b975c0455baf9a54eb88386ccad4c987ec712f25eff7b12e6,1,unico
5700a7d4bcd28ba231a07a669cce2bb7d3f5ba0d230a79dcb6e09b024b0f8eda,0,ativo
572bee9cf2e73b4a0fcaa47e4641c96b564d02a00325d4d2db05f63f8bbaf3b4,0,ativo
573da015734c6ba55752f65d2c134cf60cff47b788f9418a3b7557c98de6f596,0,ativo
573e88bf1fd0ae069baa490a0b69011bba4ae61c3da5f793dae1f854ac3a60eb,0,ativo
57644879635e5f6fa2abc8cc67aa00d792bebabd5facd2166293ccdc34be0b0d,0,ativo
5771bea0efccdcc25098fc689eabaf2c631581805e2f43aae07abf77927f29a9,3,recorrente
57861ff72dc4b20f82642bb4fa9df96e493d159de87e2643cf63758603782f92,3,recorrente
5788c6af41ee5fda999ec0037621046dca69c5bffa44f123af3afafc3063bd38,2,novo
5793090cbb0cf9d7934d687d3c13a21338a5c1f42ef9a6b632b85fb7457a74ba,3,recorrente
5798feee8f0ed5e318b0bef316b7689195daa1818844d518a710e8d03571dc88,3,recorrente
57a62867bf34afb119b14eabe003ad0562d0ff3fad77e9d6aab8e4655325cc29,3,recorrente
57a6914684d222dc382e4c86a2d2b1bccacf615ac623cd956be0fa7e98f92824,0,ativo
57a99bc8d7287e05b82f1259af7d6a9ce99e72fef55beb6dc604714392249e0b,0,ativo
57ad3be400e9b4ae3c743784cab5358bca1f202bd941149d89a8155e65ec6007,3,recorrente
57b798a1638429b292e5d7c05d98d572bceb3577d2e8a0d8d9ff2a8bfce0b671,0,ativo
57d0620d2cb41edcd90a6629a7aaffc3d52e5da43fc661e6c25964feed0a5318,0,ativo
57db57fb389a3afcfd7c6dba26488afeb587289972e3391d81b53a79860c5033,0,ativo
57f1d4d38c5be083a139eaca8fc3e5766b51132b5e2a545419072142026f9ef3,3,recorrente
57f802436412c1e667bd2d74cff15ad9fcccae31a48484e9e755478b0237acff,0,ativo
57fc1d584cc78c0464cb978d77a7bdf0f41200d4d613094150387e085b078bc8,1,unico
5822c38e66ddfab6579412ec1dea3ac3856b1044e341d91b4245a158f0e40348,0,ativo
5844f86e396501af742e07bf539a83816165e663aff25edf60f7b572f9710df7,2,novo
58463cb6dc02f9b316743da7b0a043e09596956dd94000ca4c3379cca474013c,0,ativo
584cbb6b360670008045bcb57e100ee1e757f6058f51d785ac8643c395779ebd,2,novo
584e2bd714689f1b965e80cad97733992bf04c5faa8fb7e3b1c0463b09b38c4f,0,ativo
585037394e89af6b378eea8263fca4cd227fc9f7dfdfb27bd186a830bd0ae391,0,ativo
585c01c52a2f14a47f6082e9edc5d1304841cad9c7007346e06b2f402e1ffb00,0,ativo
5865a682df861f641cd6549fab6b77aae7cf287b1fb69434e75a828906658d2d,3,recorrente
5867e2a5d7dcb5bbcfdbe01412e673aecb99820db556d4b616c5f6f514ecf4ad,2,novo
586816af76861f52f2916a4ac2322815b5737b3c63fab5a208a48c8b87c1ae46,3,recorrente
5883516c583d20ece74c9ae8228906ec3182da64dad6095443770aa7d7af9d22,2,novo
58ba316857ad41d2ce3e61738c006f229e6e4a994e606e0dad9cd8a966c4fa1f,2,novo
58bf670fae50db3a57224c994410ff454a2d80371f0ed5d47666f91afc0d9fef,0,ativo
58dcc1a4a4b91ff4bdc4f803b84c1b4feb397f9037d50e7eda616689ec6f248e,0,ativo
58df524909b6d631c55eb797595e3aa8584ba93319aaf81a12e688b86c732c35,3,recorrente
5914d152e6d5f884cc303e90df275894c01ec60fad6594e4a0bfc111e506faec,0,ativo
59522bb7f4963317da1e0eb058470fefe51adecc7f98fde07b309d171388193f,1,unico
596325fbc54b0b09fd5d24ad426f7a6007ef1b8a820bcb69af1846bb628af9c0,3,recorrente
59668815b983ca231dfd34930f3ed4c024613a0b6e22236387c1d53f971f5356,0,ativo
597b28583ad6e87c0172290a5c09c4fffc2a3030c8c5ea545cc7041ac405ccec,3,recorrente
598c87a221ca22bf9ec7496cbfb62b7f79de974f8488de4d9f8531d25bead1c1,0,ativo
59cf0f51f8855f78997558e3e480f8557d88824efc917324f4a0ea0754716ace,0,ativo
59d46bc709142e217ad9a13d91c404a520a8ed24f4fd19ed6b75b99989ff51b8,3,recorrente
59e81ab08e2bfef6c252688cbb8e06888957a55a61fc0f1fafc04348c27879b3,3,recorrente
5a01ae56ce91007c99d62b4c9bf8383d6145341d4637b9408effd139a8562e02,3,recorrente
5a02a99a370937b97d7a14593f4c8255d74d01689d64dc9b0e49fadd7ba6d45c,0,ativo
5a0ce9978ab223da4b7bb2c05ab5ea9abb4cc29a5d2b85358770ea6c1fee1fda,0,ativo
5a0f6f5d7688034c04ed5133dad93f46044ffcf7c8ab61dc08806bcf19ba991f,3,recorrente
5a1d8bb5e6f5831f96623c76391c4d99962f3ce76fd79292e0a7454840c11dcf,0,ativo
5a405eace10349e4304413984bb8e95698551fda047b40c51a81f490018504c2,2,novo
5a603aa9ba29772a4e7dc532a75fe2276458e0fca31bd594c4522ef9dd0f3e36,0,ativo
5a756bcede8cc9a582f10e6e7f874619fef11d8058bc8f117d5235dbf20e0043,3,recorrente
5a8c8d0a7a1e7684b59e38aa45a71a7d9b6619e15b8806b4c1437b4a7b04b474,3,recorrente
